starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 06 01:21:54 2024	1712355714	0	52	52	52
Sat Apr 06 01:21:54 2024	1712355714	0	52	52	51
Sat Apr 06 01:21:54 2024	1712355714	2	50	52	50
Sat Apr 06 01:21:54 2024	1712355714	0	52	52	52
Sat Apr 06 01:21:54 2024	1712355714	0	52	52	52
Sat Apr 06 01:21:54 2024	1712355714	0	52	52	49
Sat Apr 06 01:21:54 2024	1712355714	0	52	52	52
Sat Apr 06 01:21:54 2024	1712355714	1	52	52	52
Sat Apr 06 01:21:54 2024	1712355714	3	49	52	49
Sat Apr 06 01:21:54 2024	1712355714	1	52	52	52
Sat Apr 06 01:21:54 2024	1712355714	4	49	52	49
Sat Apr 06 01:21:54 2024	1712355714	3	49	52	49
Sat Apr 06 01:21:54 2024	1712355714	0	52	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	52	53	52
Sat Apr 06 01:21:54 2024	1712355714	2	51	53	50
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	52	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	52	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	3	49	53	49
Sat Apr 06 01:21:54 2024	1712355714	1	52	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	53
Sat Apr 06 01:21:54 2024	1712355714	1	52	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	53
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	4	49	53	49
Sat Apr 06 01:21:54 2024	1712355714	1	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	53
Sat Apr 06 01:21:54 2024	1712355714	4	49	53	49
Sat Apr 06 01:21:54 2024	1712355714	1	53	53	53
Sat Apr 06 01:21:54 2024	1712355714	4	49	53	49
Sat Apr 06 01:21:54 2024	1712355714	4	49	53	49
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	53
Sat Apr 06 01:21:54 2024	1712355714	0	53	53	52
Sat Apr 06 01:21:54 2024	1712355714	2	52	53	50
Sat Apr 06 01:21:54 2024	1712355714	2	52	54	50
Sat Apr 06 01:21:54 2024	1712355714	1	53	54	53
Sat Apr 06 01:21:54 2024	1712355714	0	53	54	53
Sat Apr 06 01:21:54 2024	1712355714	1	52	54	50
Sat Apr 06 01:21:54 2024	1712355714	0	53	54	53
Sat Apr 06 01:21:54 2024	1712355714	4	50	54	49
Sat Apr 06 01:21:54 2024	1712355714	1	53	54	52
Sat Apr 06 01:21:54 2024	1712355714	0	54	54	52
Sat Apr 06 01:21:54 2024	1712355714	0	54	54	53
Sat Apr 06 01:21:54 2024	1712355714	1	53	54	53
Sat Apr 06 01:21:54 2024	1712355714	0	54	54	54
Sat Apr 06 01:21:54 2024	1712355714	0	54	54	53
Sat Apr 06 01:21:54 2024	1712355714	0	54	54	54
Sat Apr 06 01:21:54 2024	1712355714	3	52	54	50
Sat Apr 06 01:21:54 2024	1712355714	2	53	55	53
Sat Apr 06 01:21:54 2024	1712355714	1	54	55	54
Sat Apr 06 01:21:54 2024	1712355714	1	54	55	53
Sat Apr 06 01:21:54 2024	1712355714	0	54	55	54
Sat Apr 06 01:21:54 2024	1712355714	0	54	55	54
Sat Apr 06 01:21:54 2024	1712355714	2	53	55	51
Sat Apr 06 01:21:54 2024	1712355714	0	54	55	54
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	54
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	55
Sat Apr 06 01:21:54 2024	1712355714	3	52	55	52
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	55
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	54
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	55
Sat Apr 06 01:21:54 2024	1712355714	1	54	55	53
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	55
Sat Apr 06 01:21:54 2024	1712355714	0	55	55	55
Sat Apr 06 01:21:54 2024	1712355714	1	55	55	53
Sat Apr 06 01:21:54 2024	1712355714	0	55	56	55
Sat Apr 06 01:21:54 2024	1712355714	1	54	56	53
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	55	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	1	55	56	54
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	1	55	56	54
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	56
Sat Apr 06 01:21:54 2024	1712355714	1	55	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	56
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	56
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	55
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	54
Sat Apr 06 01:21:54 2024	1712355714	1	56	56	54
Sat Apr 06 01:21:54 2024	1712355714	0	56	56	56
Sat Apr 06 01:21:54 2024	1712355714	1	56	57	55
Sat Apr 06 01:21:54 2024	1712355714	1	56	57	56
Sat Apr 06 01:21:54 2024	1712355714	1	56	57	56
Sat Apr 06 01:21:54 2024	1712355714	0	56	57	55
Sat Apr 06 01:21:54 2024	1712355714	1	56	57	55
Sat Apr 06 01:21:54 2024	1712355714	0	57	57	57
Sat Apr 06 01:21:54 2024	1712355714	1	56	57	56
Sat Apr 06 01:21:54 2024	1712355714	0	57	57	57
Sat Apr 06 01:21:54 2024	1712355714	0	57	57	55
Sat Apr 06 01:21:54 2024	1712355714	0	57	57	56
Sat Apr 06 01:21:54 2024	1712355714	2	55	57	55
Sat Apr 06 01:21:54 2024	1712355714	0	57	57	57
Sat Apr 06 01:21:54 2024	1712355714	0	57	57	57
Sat Apr 06 01:21:54 2024	1712355714	4	54	58	53
Sat Apr 06 01:21:54 2024	1712355714	1	57	58	57
Sat Apr 06 01:21:54 2024	1712355714	4	54	58	54
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	57
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	57
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	58
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	58
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	58
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	58
Sat Apr 06 01:21:54 2024	1712355714	0	58	58	58
Sat Apr 06 01:21:54 2024	1712355714	1	58	59	57
Sat Apr 06 01:21:54 2024	1712355714	0	58	59	57
Sat Apr 06 01:21:54 2024	1712355714	1	58	59	57
Sat Apr 06 01:21:54 2024	1712355714	4	55	59	55
Sat Apr 06 01:21:54 2024	1712355714	0	59	59	59
Sat Apr 06 01:21:54 2024	1712355714	0	59	59	57
Sat Apr 06 01:21:54 2024	1712355714	0	59	59	59
Sat Apr 06 01:21:54 2024	1712355714	1	58	59	57
Sat Apr 06 01:21:54 2024	1712355714	1	58	59	58
Sat Apr 06 01:21:54 2024	1712355714	5	54	59	54
Sat Apr 06 01:21:54 2024	1712355714	1	59	59	57
Sat Apr 06 01:21:54 2024	1712355714	0	59	59	57
Sat Apr 06 01:21:54 2024	1712355714	0	59	59	58
Sat Apr 06 01:21:54 2024	1712355714	0	59	60	58
Sat Apr 06 01:21:54 2024	1712355714	5	55	60	55
Sat Apr 06 01:21:54 2024	1712355714	0	60	60	59
Sat Apr 06 01:21:54 2024	1712355714	1	59	60	58
Sat Apr 06 01:21:54 2024	1712355714	0	60	60	58
Sat Apr 06 01:21:54 2024	1712355714	0	60	60	59
Sat Apr 06 01:21:54 2024	1712355714	4	56	60	56
Sat Apr 06 01:21:54 2024	1712355714	0	60	60	59
Sat Apr 06 01:21:54 2024	1712355714	0	60	60	60
Sat Apr 06 01:21:54 2024	1712355714	1	60	60	60
Sat Apr 06 01:21:54 2024	1712355714	0	60	60	60
Sat Apr 06 01:21:54 2024	1712355714	1	60	61	60
Sat Apr 06 01:21:54 2024	1712355714	0	60	61	60
Sat Apr 06 01:21:54 2024	1712355714	3	58	61	58
Sat Apr 06 01:21:54 2024	1712355714	0	60	61	60
Sat Apr 06 01:21:54 2024	1712355714	0	61	61	61
Sat Apr 06 01:21:54 2024	1712355714	0	61	61	61
Sat Apr 06 01:21:54 2024	1712355714	0	61	61	61
Sat Apr 06 01:21:54 2024	1712355714	0	61	62	61
Sat Apr 06 01:21:54 2024	1712355714	0	61	62	60
Sat Apr 06 01:21:54 2024	1712355714	1	61	62	61
Sat Apr 06 01:21:54 2024	1712355714	5	57	62	57
Sat Apr 06 01:21:54 2024	1712355714	5	57	62	57
Sat Apr 06 01:21:54 2024	1712355714	0	62	63	62
Sat Apr 06 01:21:54 2024	1712355714	0	62	63	62
Sat Apr 06 01:21:54 2024	1712355714	0	63	63	62
Sat Apr 06 01:21:54 2024	1712355714	0	63	63	62
Sat Apr 06 01:21:54 2024	1712355714	0	62	63	61
Sat Apr 06 01:21:54 2024	1712355714	1	62	63	62
Sat Apr 06 01:21:54 2024	1712355714	3	60	63	60
Sat Apr 06 01:21:54 2024	1712355714	0	63	63	61
Sat Apr 06 01:21:54 2024	1712355714	0	63	63	61
Sat Apr 06 01:21:54 2024	1712355714	1	63	63	63
Sat Apr 06 01:21:54 2024	1712355714	0	63	64	61
Sat Apr 06 01:21:54 2024	1712355714	2	61	64	61
Sat Apr 06 01:21:54 2024	1712355714	4	60	64	60
Sat Apr 06 01:21:54 2024	1712355714	1	63	64	62
Sat Apr 06 01:21:54 2024	1712355714	1	63	64	62
Sat Apr 06 01:21:54 2024	1712355714	1	63	64	63
Sat Apr 06 01:21:54 2024	1712355714	0	63	64	63
Sat Apr 06 01:21:54 2024	1712355714	3	62	64	61
Sat Apr 06 01:21:54 2024	1712355714	3	61	64	61
Sat Apr 06 01:21:54 2024	1712355714	0	64	65	64
Sat Apr 06 01:21:54 2024	1712355714	3	62	65	62
Sat Apr 06 01:21:54 2024	1712355714	0	64	65	64
Sat Apr 06 01:21:54 2024	1712355714	2	63	65	63
Sat Apr 06 01:21:54 2024	1712355714	0	65	65	65
Sat Apr 06 01:21:54 2024	1712355714	3	63	66	63
Sat Apr 06 01:21:54 2024	1712355714	3	63	66	63
Sat Apr 06 01:21:54 2024	1712355714	0	66	66	65
Sat Apr 06 01:21:54 2024	1712355714	2	64	66	64
Sat Apr 06 01:21:54 2024	1712355714	1	65	66	64
Sat Apr 06 01:21:54 2024	1712355714	0	66	66	66
Sat Apr 06 01:21:54 2024	1712355714	0	66	67	64
Sat Apr 06 01:21:54 2024	1712355714	0	66	67	66
Sat Apr 06 01:21:54 2024	1712355714	3	64	67	64
Sat Apr 06 01:21:54 2024	1712355714	0	67	67	66
Sat Apr 06 01:21:54 2024	1712355714	3	64	67	64
Sat Apr 06 01:21:54 2024	1712355714	0	67	67	67
Sat Apr 06 01:21:54 2024	1712355714	3	65	68	64
Sat Apr 06 01:21:54 2024	1712355714	3	65	68	64
Sat Apr 06 01:21:54 2024	1712355714	2	66	68	66
Sat Apr 06 01:21:54 2024	1712355714	0	68	68	68
Sat Apr 06 01:21:54 2024	1712355714	0	69	69	69
Sat Apr 06 01:21:54 2024	1712355714	5	65	70	64
Sat Apr 06 01:21:54 2024	1712355714	3	69	71	69
Sat Apr 06 01:21:54 2024	1712355714	3	69	71	69
Sat Apr 06 01:21:54 2024	1712355714	2	70	72	70
Sat Apr 06 01:21:54 2024	1712355714	0	72	72	72
Sat Apr 06 01:21:54 2024	1712355714	3	70	72	70
Sat Apr 06 01:21:54 2024	1712355714	3	70	73	70
Sat Apr 06 01:21:54 2024	1712355714	0	73	74	73
Sat Apr 06 01:21:54 2024	1712355714	4	70	74	70
Sat Apr 06 01:21:54 2024	1712355714	0	74	75	74
Sat Apr 06 01:21:54 2024	1712355714	2	73	75	72
Sat Apr 06 01:21:54 2024	1712355714	2	73	75	73
Sat Apr 06 01:21:54 2024	1712355714	2	73	75	73
Sat Apr 06 01:21:54 2024	1712355714	4	73	76	73
Sat Apr 06 01:21:54 2024	1712355714	5	71	77	71
Sat Apr 06 01:21:54 2024	1712355714	2	74	77	74
Sat Apr 06 01:21:54 2024	1712355714	2	75	77	75
Sat Apr 06 01:21:54 2024	1712355714	4	73	77	73
Sat Apr 06 01:21:54 2024	1712355714	2	75	77	75
Sat Apr 06 01:21:54 2024	1712355714	2	78	81	78
Sat Apr 06 01:21:54 2024	1712355714	5	76	82	76
Sat Apr 06 01:21:54 2024	1712355714	5	77	83	77
Sat Apr 06 01:21:54 2024	1712355714	5	79	85	79
